Ann̩e;Mois;Jour;Heure;Minute;Seconde;Hauteur d'eau (m)
1980;10;01;00;40;12;8,01
1980;10;01;00;45;00;7,95
1980;10;01;00;50;00;7,88
1980;10;01;00;55;00;7,84
1980;10;01;01;00;00;7,80
1980;10;01;01;05;00;7,76
1980;10;01;01;10;00;7,67
1980;10;01;01;15;00;7,53
1980;10;01;01;20;00;7,41
1980;10;01;01;25;00;7,31
1980;10;01;01;30;00;7,24
1980;10;01;01;35;00;7,18
1980;10;01;01;40;00;7,11
1980;10;01;01;45;00;7,04
1980;10;01;01;50;00;6,90
1980;10;01;01;55;00;6,77
1980;10;01;02;00;00;6,66
1980;10;01;02;05;00;6,48
1980;10;01;02;10;00;6,33
1980;10;01;02;15;00;6,12
1980;10;01;02;20;00;5,78
1980;10;01;02;25;00;5,48
1980;10;01;02;30;00;5,33
1980;10;01;02;35;00;4,82
1980;10;01;02;40;00;4,60
1980;10;01;02;45;00;4,43
1980;10;01;02;50;00;4,31
1980;10;01;02;55;00;4,17
1980;10;01;03;00;00;3,98
1980;10;01;03;05;00;3,78
1980;10;01;03;10;00;3,61
1980;10;01;03;15;00;3,40
1980;10;01;03;20;00;3,20
1980;10;01;03;25;00;3,03
1980;10;01;03;30;00;2,97
1980;10;01;03;35;00;2,90
1980;10;01;03;40;00;2,85
1980;10;01;03;45;00;2,80
1980;10;01;03;50;00;2,74
1980;10;01;03;55;00;2,68
1980;10;01;04;00;00;2,62
1980;10;01;04;05;00;2,56
1980;10;01;04;10;00;2,49
1980;10;01;04;15;00;2,37
1980;10;01;04;20;00;2,24
1980;10;01;04;25;00;2,14
1980;10;01;04;30;00;2,10
1980;10;01;04;35;00;2,05
1980;10;01;04;40;00;2,00
1980;10;01;04;45;00;1,96
1980;10;01;04;50;00;1,92
1980;10;01;04;55;00;1,88
1980;10;01;05;00;00;1,84
1980;10;01;05;05;00;1,80
1980;10;01;05;10;00;1,75
1980;10;01;05;15;00;1,69
1980;10;01;05;20;00;1,64
1980;10;01;05;25;00;1,59
1980;10;01;05;30;00;1,53
1980;10;01;05;35;00;1,45
1980;10;01;05;40;00;1,37
1980;10;01;05;45;00;1,31
1980;10;01;05;50;00;1,25
1980;10;01;05;55;00;1,19
1980;10;01;06;00;00;1,13
1980;10;01;06;05;00;1,07
1980;10;01;06;10;00;1,06
1980;10;01;06;15;00;1,07
1980;10;01;06;20;00;1,07
1980;10;01;06;25;00;1,04
1980;10;01;06;30;00;1,02
1980;10;01;06;35;00;1,00
1980;10;01;06;40;00;0,97
1980;10;01;06;45;00;0,95
1980;10;01;06;50;00;0,94
1980;10;01;06;55;00;0,93
1980;10;01;07;00;00;0,93
1980;10;01;07;05;00;0,93
1980;10;01;07;10;00;0,96
1980;10;01;07;15;00;0,98
1980;10;01;07;20;00;1,00
1980;10;01;07;25;00;1,02
1980;10;01;07;30;00;1,03
1980;10;01;07;35;00;1,04
1980;10;01;07;40;00;1,05
1980;10;01;07;45;00;1,06
1980;10;01;07;50;00;1,11
1980;10;01;07;55;00;1,17
1980;10;01;08;00;00;1,23
1980;10;01;08;05;00;1,29
1980;10;01;08;10;00;1,30
1980;10;01;08;15;00;1,27
1980;10;01;08;20;00;1,24
1980;10;01;08;25;00;1,21
1980;10;01;08;30;00;1,18
1980;10;01;08;35;00;1,23
1980;10;01;08;40;00;1,30
1980;10;01;08;45;00;1,37
1980;10;01;08;50;00;1,44
1980;10;01;08;55;00;1,53
1980;10;01;09;00;00;1,59
1980;10;01;09;05;00;1,65
1980;10;01;09;10;00;1,70
1980;10;01;09;15;00;1,78
1980;10;01;09;20;00;1,87
1980;10;01;09;25;00;1,97
1980;10;01;09;30;00;2,06
1980;10;01;09;35;00;3,63
1980;10;01;09;40;00;2,44
1980;10;01;09;45;00;3,16
1980;10;01;09;50;00;4,10
1980;10;01;09;55;00;4,67
1980;10;01;10;00;00;4,70
1980;10;01;10;05;00;4,72
1980;10;01;10;10;00;4,75
1980;10;01;10;15;00;4,78
1980;10;01;10;20;00;5,45
1980;10;01;10;25;00;5,63
1980;10;01;10;30;00;5,84
1980;10;01;10;35;00;6,05
1980;10;01;10;40;00;6,18
1980;10;01;10;45;00;6,31
1980;10;01;10;50;00;6,43
1980;10;01;10;55;00;6,59
1980;10;01;11;00;00;6,87
1980;10;01;11;05;00;6,99
1980;10;01;11;10;00;7,04
1980;10;01;11;15;00;7,08
1980;10;01;11;20;00;7,15
1980;10;01;11;25;00;7,26
1980;10;01;11;30;00;7,37
1980;10;01;11;35;00;7,48
1980;10;01;11;40;00;7,54
1980;10;01;11;45;00;7,60
1980;10;01;11;50;00;7,65
1980;10;01;11;55;00;7,70
1980;10;01;12;00;00;7,75
1980;10;01;12;05;00;7,79
1980;10;01;12;10;00;7,85
1980;10;01;12;15;00;7,91
1980;10;01;12;20;00;7,99
1980;10;01;12;25;00;8,00
1980;10;01;12;30;00;8,00
1980;10;01;12;35;00;8,00
1980;10;01;12;40;00;8,00
1980;10;01;12;45;00;8,00
1980;10;01;12;50;00;8,02
1980;10;01;12;55;00;8,04
1980;10;01;13;00;00;8,06
1980;10;01;13;05;00;8,08
1980;10;01;13;10;00;8,11
1980;10;01;13;15;00;8,12
1980;10;01;13;20;00;8,08
1980;10;01;13;25;00;8,05
1980;10;01;13;30;00;8,01
1980;10;01;13;35;00;7,98
1980;10;01;13;40;00;7,94
1980;10;01;13;45;00;7,91
1980;10;01;13;50;00;7,88
1980;10;01;13;55;00;7,89
1980;10;01;14;00;00;7,91
1980;10;01;14;05;00;7,93
1980;10;01;14;10;00;7,96
1980;10;01;14;15;00;7,98
1980;10;01;14;20;00;8,00
1980;10;01;14;25;00;8,04
1980;10;01;14;30;00;8,08
1980;10;01;14;35;00;8,11
1980;10;01;14;40;00;8,15
1980;10;01;14;45;00;8,25
1980;10;01;14;50;00;8,34
1980;10;01;14;55;00;8,38
1980;10;01;15;00;00;8,38
1980;10;01;15;05;00;8,38
1980;10;01;15;10;00;8,38
1980;10;01;15;15;00;8,38
1980;10;01;15;20;00;8,37
1980;10;01;15;25;00;8,34
1980;10;01;15;30;00;8,32
1980;10;01;15;35;00;8,29
1980;10;01;15;40;00;8,27
1980;10;01;15;45;00;8,25
1980;10;01;15;50;00;8,25
1980;10;01;15;55;00;8,15
1980;10;01;16;00;00;8,08
1980;10;01;16;05;00;8,02
1980;10;01;16;10;00;7,95
1980;10;01;16;15;00;7,89
1980;10;01;16;20;00;7,86
1980;10;01;16;25;00;7,83
1980;10;01;16;30;00;7,81
1980;10;01;16;35;00;7,79
1980;10;01;16;40;00;7,77
1980;10;01;16;45;00;7,75
1980;10;01;16;50;00;7,72
1980;10;01;16;55;00;7,69
1980;10;01;17;00;00;7,67
1980;10;01;17;05;00;7,64
1980;10;01;17;10;00;7,57
1980;10;01;17;15;00;7,49
1980;10;01;17;20;00;7,42
1980;10;01;17;25;00;7,33
1980;10;01;17;30;00;7,24
1980;10;01;17;35;00;7,15
1980;10;01;17;40;00;7,02
1980;10;01;17;45;00;6,77
1980;10;01;17;50;00;6,68
1980;10;01;17;55;00;6,60
1980;10;01;18;00;00;7,02
1980;10;01;18;05;00;7,55
1980;10;01;18;10;00;5,90
1980;10;01;18;15;00;5,46
1980;10;01;18;20;00;4,95
1980;10;01;18;25;00;4,46
1980;10;01;18;30;00;4,16
1980;10;01;18;35;00;4,09
1980;10;01;18;40;00;4,02
1980;10;01;18;45;00;3,94
1980;10;01;18;50;00;3,72
1980;10;01;18;55;00;3,67
1980;10;01;19;00;00;3,62
1980;10;01;19;05;00;3,56
1980;10;01;19;10;00;3,48
1980;10;01;19;15;00;3,37
1980;10;01;19;20;00;3,28
1980;10;01;19;25;00;3,18
1980;10;01;19;30;00;3,10
1980;10;01;19;35;00;3,04
1980;10;01;19;40;00;2,99
1980;10;01;19;45;00;2,94
1980;10;01;19;50;00;2,87
1980;10;01;19;55;00;2,78
1980;10;01;20;00;00;2,70
1980;10;01;20;05;00;2,61
1980;10;01;20;10;00;2,55
1980;10;01;20;15;00;2,49
1980;10;01;20;20;00;2,43
1980;10;01;20;25;00;2,36
1980;10;01;20;30;00;2,30
1980;10;01;20;35;00;2,23
1980;10;01;20;40;00;2,15
1980;10;01;20;45;00;2,09
1980;10;01;20;50;00;2,05
1980;10;01;20;55;00;1,99
1980;10;01;21;00;00;1,93
1980;10;01;21;05;00;1,87
1980;10;01;21;10;00;1,81
1980;10;01;21;15;00;1,74
1980;10;01;21;20;00;1,63
1980;10;01;21;25;00;1,56
1980;10;01;21;30;00;1,54
1980;10;01;21;35;00;1,52
1980;10;01;21;40;00;1,50
1980;10;01;21;45;00;1,47
1980;10;01;21;50;00;1,45
1980;10;01;21;55;00;1,44
1980;10;01;22;00;00;1,44
1980;10;01;22;05;00;1,44
1980;10;01;22;10;00;1,44
1980;10;01;22;15;00;1,45
1980;10;01;22;20;00;1,46
1980;10;01;22;25;00;1,47
1980;10;01;22;30;00;1,47
1980;10;01;22;35;00;1,47
1980;10;01;22;40;00;1,42
1980;10;01;22;45;00;1,37
1980;10;01;22;50;00;1,32
1980;10;01;22;55;00;1,27
1980;10;01;23;00;00;1,26
1980;10;01;23;05;00;1,24
1980;10;01;23;10;00;1,22
1980;10;01;23;15;00;1,20
1980;10;01;23;20;00;1,20
1980;10;01;23;25;00;1,19
1980;10;01;23;30;00;1,19
1980;10;01;23;35;00;1,15
1980;10;01;23;40;00;1,11
1980;10;01;23;45;00;1,06
1980;10;01;23;50;00;1,02
1980;10;01;23;55;00;0,97
1980;10;02;00;00;00;0,95
1980;10;02;00;05;00;0,94
1980;10;02;00;10;00;0,93
1980;10;02;00;15;00;0,90
1980;10;02;00;20;00;0,87
1980;10;02;00;25;00;0,84
1980;10;02;00;30;00;0,80
1980;10;02;00;35;00;0,80
1980;10;02;00;40;00;0,80
1980;10;02;00;45;00;0,84
1980;10;02;00;50;00;0,89
1980;10;02;00;55;00;0,94
1980;10;02;01;00;00;0,98
1980;10;02;01;05;00;1,02
1980;10;02;01;10;00;1,06
1980;10;02;01;15;00;1,09
1980;10;02;01;20;00;1,14
1980;10;02;01;25;00;1,20
1980;10;02;01;30;00;1,27
1980;10;02;01;35;00;1,33
1980;10;02;01;40;00;1,39
1980;10;02;01;45;00;1,44
1980;10;02;01;50;00;1,48
1980;10;02;01;55;00;1,52
1980;10;02;02;00;00;1,55
1980;10;02;02;05;00;1,62
1980;10;02;02;10;00;1,69
1980;10;02;02;15;00;1,76
1980;10;02;02;20;00;1,83
1980;10;02;02;25;00;1,91
1980;10;02;02;30;00;1,98
1980;10;02;02;35;00;2,05
1980;10;02;02;40;00;2,12
1980;10;02;02;45;00;2,18
1980;10;02;02;50;00;2,24
1980;10;02;02;55;00;2,30
1980;10;02;03;00;00;2,37
1980;10;02;03;05;00;2,43
1980;10;02;03;10;00;2,50
1980;10;02;03;15;00;2,61
1980;10;02;03;20;00;2,72
1980;10;02;03;25;00;2,85
1980;10;02;03;30;00;2,99
1980;10;02;03;35;00;3,05
1980;10;02;03;40;00;3,11
1980;10;02;03;45;00;3,16
1980;10;02;03;50;00;3,22
1980;10;02;03;55;00;3,26
1980;10;02;04;00;00;3,30
1980;10;02;04;05;00;3,35
1980;10;02;04;10;00;3,42
1980;10;02;04;15;00;3,49
1980;10;02;04;20;00;3,56
1980;10;02;04;25;00;3,66
1980;10;02;04;30;00;3,76
1980;10;02;04;35;00;3,78
1980;10;02;04;40;00;3,79
1980;10;02;04;45;00;3,80
1980;10;02;04;50;00;4,46
1980;10;02;04;55;00;4,62
1980;10;02;05;00;00;4,77
1980;10;02;05;05;00;4,93
1980;10;02;05;10;00;5,16
1980;10;02;05;15;00;5,30
1980;10;02;05;20;00;5,38
1980;10;02;05;25;00;5,46
1980;10;02;05;30;00;5,55
1980;10;02;05;35;00;5,88
1980;10;02;05;40;00;6,32
1980;10;02;05;45;00;6,78
1980;10;02;05;50;00;6,96
1980;10;02;05;55;00;7,05
1980;10;02;06;00;00;7,13
1980;10;02;06;05;00;7,20
1980;10;02;06;10;00;7,27
1980;10;02;06;15;00;7,33
1980;10;02;06;20;00;7,39
1980;10;02;06;25;00;7,44
1980;10;02;06;30;00;7,46
1980;10;02;06;35;00;7,43
1980;10;02;06;40;00;7,41
1980;10;02;06;45;00;7,38
1980;10;02;06;50;00;7,46
1980;10;02;06;55;00;7,61
1980;10;02;07;00;00;7,65
1980;10;02;07;05;00;7,69
1980;10;02;07;10;00;7,72
1980;10;02;07;15;00;7,75
1980;10;02;07;20;00;7,78
1980;10;02;07;25;00;7,80
1980;10;02;07;30;00;7,82
1980;10;02;07;35;00;7,86
1980;10;02;07;40;00;7,90
1980;10;02;07;45;00;7,93
1980;10;02;07;50;00;7,97
1980;10;02;07;55;00;8,01
1980;10;02;08;00;00;8,03
1980;10;02;08;05;00;8,05
1980;10;02;08;10;00;8,08
1980;10;02;08;15;00;8,10
1980;10;02;08;20;00;8,13
1980;10;02;08;25;00;8,14
1980;10;02;08;30;00;8,15
1980;10;02;08;35;00;8,12
1980;10;02;08;40;00;8,07
1980;10;02;08;45;00;8,03
1980;10;02;08;50;00;8,01
1980;10;02;08;55;00;8,01
1980;10;02;09;00;00;8,01
1980;10;02;09;05;00;8,01
1980;10;02;09;10;00;8,01
1980;10;02;09;15;00;7,98
1980;10;02;09;20;00;7,93
1980;10;02;09;25;00;7,87
1980;10;02;09;30;00;7,82
1980;10;02;09;35;00;7,77
1980;10;02;09;40;00;7,88
1980;10;02;09;45;00;7,99
1980;10;02;09;50;00;8,09
1980;10;02;09;55;00;8,13
1980;10;02;10;00;00;8,12
1980;10;02;10;05;00;8,12
1980;10;02;10;10;00;8,11
1980;10;02;10;15;00;8,10
1980;10;02;10;20;00;8,09
1980;10;02;10;25;00;8,08
1980;10;02;10;30;00;8,07
1980;10;02;10;35;00;8,06
1980;10;02;10;40;00;8,03
1980;10;02;10;45;00;8,00
1980;10;02;10;50;00;7,97
1980;10;02;10;55;00;7,94
1980;10;02;11;00;00;7,91
1980;10;02;11;05;00;7,87
1980;10;02;11;10;00;7,82
1980;10;02;11;15;00;7,76
1980;10;02;11;20;00;7,71
1980;10;02;11;25;00;7,65
1980;10;02;11;30;00;7,60
1980;10;02;11;35;00;7,55
1980;10;02;11;40;00;7,49
1980;10;02;11;45;00;7,43
1980;10;02;11;50;00;7,37
1980;10;02;11;55;00;7,34
1980;10;02;12;00;00;7,31
1980;10;02;12;05;00;7,27
1980;10;02;12;10;00;7,24
1980;10;02;12;15;00;7,19
1980;10;02;12;20;00;7,13
1980;10;02;12;25;00;7,05
1980;10;02;12;30;00;6,97
1980;10;02;12;35;00;6,90
1980;10;02;12;40;00;6,82
1980;10;02;12;45;00;6,74
1980;10;02;12;50;00;6,66
1980;10;02;12;55;00;6,58
1980;10;02;13;00;00;6,51
1980;10;02;13;05;00;6,44
1980;10;02;13;10;00;6,35
1980;10;02;13;15;00;6,28
1980;10;02;13;20;00;6,20
1980;10;02;13;25;00;6,08
1980;10;02;13;30;00;5,97
1980;10;02;13;35;00;5,86
1980;10;02;13;40;00;5,75
1980;10;02;13;45;00;5,66
1980;10;02;13;50;00;5,58
1980;10;02;13;55;00;5,51
1980;10;02;14;00;00;5,43
1980;10;02;14;05;00;5,37
1980;10;02;14;10;00;5,27
1980;10;02;14;15;00;5,19
1980;10;02;14;20;00;5,13
1980;10;02;14;25;00;5,05
1980;10;02;14;30;00;4,98
1980;10;02;14;35;00;4,91
1980;10;02;14;40;00;4,85
1980;10;02;14;45;00;4,78
1980;10;02;14;50;00;4,71
1980;10;02;14;55;00;4,63
1980;10;02;15;00;00;4,57
1980;10;02;15;05;00;4,25
1980;10;02;15;10;00;4,14
1980;10;02;15;15;00;4,04
1980;10;02;15;20;00;3,93
1980;10;02;15;25;00;3,81
1980;10;02;15;30;00;3,64
1980;10;02;15;35;00;3,51
1980;10;02;15;40;00;3,38
1980;10;02;15;45;00;3,25
1980;10;02;15;50;00;3,11
1980;10;02;15;55;00;2,98
1980;10;02;16;00;00;2,85
1980;10;02;16;05;00;2,39
1980;10;02;16;10;00;2,29
1980;10;02;16;15;00;2,23
1980;10;02;16;20;00;2,18
1980;10;02;16;25;00;2,12
1980;10;02;16;30;00;2,05
1980;10;02;16;35;00;1,97
1980;10;02;16;40;00;1,89
1980;10;02;16;45;00;1,86
1980;10;02;16;50;00;1,86
1980;10;02;16;55;00;1,86
1980;10;02;17;00;00;1,86
1980;10;02;17;05;00;1,86
1980;10;02;17;10;00;1,74
1980;10;02;17;15;00;1,63
1980;10;02;17;20;00;1,58
1980;10;02;17;25;00;1,54
1980;10;02;17;30;00;1,51
1980;10;02;17;35;00;1,48
1980;10;02;17;40;00;1,45
1980;10;02;17;45;00;1,42
1980;10;02;17;50;00;1,37
1980;10;02;17;55;00;1,33
1980;10;02;18;00;00;1,28
1980;10;02;18;05;00;1,24
1980;10;02;18;10;00;1,20
1980;10;02;18;15;00;1,20
1980;10;02;18;20;00;1,15
1980;10;02;18;25;00;1,10
1980;10;02;18;30;00;1,05
1980;10;02;18;35;00;1,00
1980;10;02;18;40;00;0,95
1980;10;02;18;45;00;0,91
1980;10;02;18;50;00;0,88
1980;10;02;18;55;00;0,84
1980;10;02;19;00;00;0,81
1980;10;02;19;05;00;0,77
1980;10;02;19;10;00;0,76
1980;10;02;19;15;00;0,77
1980;10;02;19;20;00;0,79
1980;10;02;19;25;00;0,80
1980;10;02;19;30;00;0,81
1980;10;02;19;35;00;0,82
1980;10;02;19;40;00;0,83
1980;10;02;19;45;00;0,85
1980;10;02;19;50;00;0,87
1980;10;02;19;55;00;0,92
1980;10;02;20;00;00;0,96
1980;10;02;20;05;00;1,01
1980;10;02;20;10;00;1,06
1980;10;02;20;15;00;1,09
1980;10;02;20;20;00;1,12
1980;10;02;20;25;00;1,16
1980;10;02;20;30;00;1,19
1980;10;02;20;35;00;1,26
1980;10;02;20;40;00;1,36
1980;10;02;20;45;00;1,44
1980;10;02;20;50;00;1,53
1980;10;02;20;55;00;1,60
1980;10;02;21;00;00;1,64
1980;10;02;21;05;00;1,67
1980;10;02;21;10;00;1,70
1980;10;02;21;15;00;1,74
1980;10;02;21;20;00;1,83
1980;10;02;21;25;00;1,93
1980;10;02;21;30;00;2,02
1980;10;02;21;35;00;2,14
1980;10;02;21;40;00;2,25
1980;10;02;21;45;00;2,37
1980;10;02;21;50;00;2,48
1980;10;02;21;55;00;2,56
1980;10;02;22;00;00;2,61
1980;10;02;22;05;00;2,65
1980;10;02;22;10;00;2,70
1980;10;02;22;15;00;2,76
1980;10;02;22;20;00;2,81
1980;10;02;22;25;00;2,87
1980;10;02;22;30;00;2,93
1980;10;02;22;35;00;2,98
1980;10;02;22;40;00;3,04
1980;10;02;22;45;00;3,09
1980;10;02;22;50;00;3,14
1980;10;02;22;55;00;3,18
1980;10;02;23;00;00;3,21
1980;10;02;23;05;00;3,24
1980;10;02;23;10;00;3,28
1980;10;02;23;15;00;3,31
1980;10;02;23;20;00;3,39
1980;10;02;23;25;00;3,48
1980;10;02;23;30;00;3,55
1980;10;02;23;35;00;3,70
1980;10;02;23;40;00;3,82
1980;10;02;23;45;00;4,07
1980;10;02;23;50;00;4,40
1980;10;02;23;55;00;4,58
1980;10;02;23;55;12;4,59
